Image file-/home/jovyan/data/cifar10/0_cat.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/7831_bird.png;  Answer: Giraffe
Image file-/home/jovyan/data/cifar10/7832_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7833_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/7834_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7835_airplane.png;  Answer: Snail
Image file-/home/jovyan/data/cifar10/7836_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/7837_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7838_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7839_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/783_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/7840_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/7841_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/7842_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7843_airplane.png;  Answer: Jet
Image file-/home/jovyan/data/cifar10/7844_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7845_bird.png;  Answer: Goose
Image file-/home/jovyan/data/cifar10/7846_frog.png;  Answer: Squirrel
Image file-/home/jovyan/data/cifar10/7847_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7848_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/7849_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/784_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7850_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7851_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7852_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7853_cat.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7854_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7855_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7856_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/7857_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7858_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7859_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/785_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7860_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7861_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7862_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7863_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7864_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7865_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/7866_frog.png;  Answer: rabbit
Image file-/home/jovyan/data/cifar10/7867_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7868_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/7869_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/786_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7870_frog.png;  Answer: Squirrel
Image file-/home/jovyan/data/cifar10/7871_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7872_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7873_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7874_frog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7875_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7876_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7877_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/7878_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7879_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/787_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7880_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7881_cat.png;  Answer: Kangaroo
Image file-/home/jovyan/data/cifar10/7882_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7883_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/7884_truck.png;  Answer: Backhoe loader
Image file-/home/jovyan/data/cifar10/7885_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7886_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/7887_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7888_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7889_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/788_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/7890_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/7891_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/7892_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7893_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7894_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/7895_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7896_deer.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/7897_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/7898_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7899_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/789_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/78_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7900_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7901_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7902_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7903_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7904_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7905_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7906_bird.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/7907_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/7908_truck.png;  Answer: Crane
Image file-/home/jovyan/data/cifar10/7909_automobile.png;  Answer: SUV
Image file-/home/jovyan/data/cifar10/790_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7910_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7911_bird.png;  Answer: goose
Image file-/home/jovyan/data/cifar10/7912_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/7913_ship.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7914_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7915_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7916_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/7917_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/7918_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7919_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/791_airplane.png;  Answer: model
Image file-/home/jovyan/data/cifar10/7920_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7921_deer.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7922_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7923_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7924_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7925_airplane.png;  Answer: UFO
Image file-/home/jovyan/data/cifar10/7926_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7927_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7928_bird.png;  Answer: Goose
Image file-/home/jovyan/data/cifar10/7929_airplane.png;  Answer: jet fighter
Image file-/home/jovyan/data/cifar10/792_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7930_bird.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/7931_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/7932_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7933_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/7934_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7935_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7936_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7937_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7938_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/7939_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/793_deer.png;  Answer: Bison
Image file-/home/jovyan/data/cifar10/7940_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7941_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7942_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7943_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7944_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7945_frog.png;  Answer: fox
Image file-/home/jovyan/data/cifar10/7946_automobile.png;  Answer: Cars
Image file-/home/jovyan/data/cifar10/7947_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7948_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7949_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/794_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7950_truck.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/7951_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7952_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7953_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7954_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7955_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7956_deer.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/7957_deer.png;  Answer: Elk
Image file-/home/jovyan/data/cifar10/7958_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/7959_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/795_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7960_airplane.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/7961_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7962_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7963_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7964_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7965_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7966_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7967_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7968_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7969_frog.png;  Answer: hand 
Image file-/home/jovyan/data/cifar10/796_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7970_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/7971_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7972_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/7973_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7974_frog.png;  Answer: Squirrel
Image file-/home/jovyan/data/cifar10/7975_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7976_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7977_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7978_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7979_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/797_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/7980_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7981_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/7982_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7983_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/7984_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/7985_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/7986_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7987_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/7988_frog.png;  Answer: squirrel
Image file-/home/jovyan/data/cifar10/7989_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/798_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/7990_airplane.png;  Answer: jet fighter
Image file-/home/jovyan/data/cifar10/7991_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/7992_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/7993_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/7994_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/7995_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/7996_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/7997_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/7998_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/7999_frog.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/799_bird.png;  Answer: Chicken
Image file-/home/jovyan/data/cifar10/79_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/7_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8000_truck.png;  Answer: Fire Truck
Image file-/home/jovyan/data/cifar10/8001_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8002_frog.png;  Answer: lizard
Image file-/home/jovyan/data/cifar10/8003_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8004_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8005_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8006_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8007_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/8008_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/8009_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/800_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8010_bird.png;  Answer: Penguin
Image file-/home/jovyan/data/cifar10/8011_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8012_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8013_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8014_bird.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8015_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8016_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8017_airplane.png;  Answer: Hand
Image file-/home/jovyan/data/cifar10/8018_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8019_cat.png;  Answer: cat 
Image file-/home/jovyan/data/cifar10/801_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8020_frog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8021_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8022_bird.png;  Answer: Goose
Image file-/home/jovyan/data/cifar10/8023_cat.png;  Answer: Book
Image file-/home/jovyan/data/cifar10/8024_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8025_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/8026_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8027_deer.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8028_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8029_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/802_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8030_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/8031_airplane.png;  Answer: airplane
Image file-/home/jovyan/data/cifar10/8032_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8033_cat.png;  Answer: Man
Image file-/home/jovyan/data/cifar10/8034_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8035_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8036_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8037_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/8038_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8039_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/803_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/8040_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/8041_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/8042_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8043_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8044_truck.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/8045_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8046_ship.png;  Answer: glider
Image file-/home/jovyan/data/cifar10/8047_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8048_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8049_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/804_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/8050_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8051_truck.png;  Answer: Vehicle
Image file-/home/jovyan/data/cifar10/8052_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8053_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/8054_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8055_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/8056_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8057_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8058_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/8059_cat.png;  Answer: kitten
Image file-/home/jovyan/data/cifar10/805_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/8060_frog.png;  Answer: FROG
Image file-/home/jovyan/data/cifar10/8061_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8062_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/8063_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8064_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/8065_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8066_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8067_ship.png;  Answer: Boats
Image file-/home/jovyan/data/cifar10/8068_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8069_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/806_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8070_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8071_deer.png;  Answer: Deer head
Image file-/home/jovyan/data/cifar10/8072_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8073_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8074_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8075_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8076_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8077_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/8078_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/8079_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/807_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8080_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8081_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8082_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/8083_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/8084_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8085_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/8086_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8087_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/8088_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8089_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/808_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8090_frog.png;  Answer: Raccoon
Image file-/home/jovyan/data/cifar10/8091_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8092_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8093_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8094_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/8095_bird.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/8096_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8097_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8098_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8099_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/809_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/80_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8100_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/8101_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8102_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8103_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8104_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8105_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8106_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8107_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8108_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8109_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/810_dog.png;  Answer: Umbrella
Image file-/home/jovyan/data/cifar10/8110_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8111_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8112_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8113_frog.png;  Answer: Leaf
Image file-/home/jovyan/data/cifar10/8114_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8115_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8116_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8117_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8118_deer.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/8119_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/811_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8120_ship.png;  Answer: none
Image file-/home/jovyan/data/cifar10/8121_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8122_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/8123_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8124_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8125_ship.png;  Answer: Snowmobile
Image file-/home/jovyan/data/cifar10/8126_deer.png;  Answer: moose
Image file-/home/jovyan/data/cifar10/8127_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/8128_horse.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/8129_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/812_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8130_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8131_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8132_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8133_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8134_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8135_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/8136_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8137_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8138_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8139_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/813_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/8140_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8141_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8142_horse.png;  Answer: chair
Image file-/home/jovyan/data/cifar10/8143_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8144_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8145_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8146_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8147_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8148_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8149_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/814_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/8150_frog.png;  Answer: bee
Image file-/home/jovyan/data/cifar10/8151_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8152_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8153_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/8154_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8155_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8156_airplane.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/8157_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8158_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8159_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/815_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/8160_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8161_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8162_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/8163_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/8164_frog.png;  Answer: Rabbit
Image file-/home/jovyan/data/cifar10/8165_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/8166_bird.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8167_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8168_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/8169_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/816_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/8170_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8171_frog.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/8172_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/8173_dog.png;  Answer: Woman
Image file-/home/jovyan/data/cifar10/8174_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8175_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/8176_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/8177_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/8178_truck.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/8179_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/817_dog.png;  Answer: Dog
