Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_rowing a boat.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_rowing a boat.jpg; Answer: Happy and Carefree
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_rowing a boat.jpg; Answer: Adventure and Camaraderie
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_rowing a boat.jpg; Answer: Energetic and Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_rowing a boat.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_rowing a boat.jpg; Answer: Enjoying
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_rowing a boat.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_rowing a boat.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_rowing a boat.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_rowing a boat.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_rowing a boat.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_rowing a boat.jpg; Answer: Adventure and camaraderie
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_rowing a boat.jpg; Answer: Energetic and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_rowing a boat.jpg; Answer: Happy and relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_rowing a boat.jpg; Answer: Tranquil
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_rowing a boat.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_rowing a boat.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_rowing a boat.jpg; Answer: Happy and Carefree
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_rowing a boat.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_rowing a boat.jpg; Answer: Light-hearted
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_rowing a boat.jpg; Answer: Calm and Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_rowing a boat.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_rowing a boat.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_rowing a boat.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_rowing a boat.jpg; Answer: Tranquility
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_rowing a boat.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_rowing a boat.jpg; Answer: Calm and Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_rowing a boat.jpg; Answer: Cheerful and relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_rowing a boat.jpg; Answer: Excitement and Adventure
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_rowing a boat.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_rowing a boat.jpg; Answer: Romantic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/153_rowing a boat.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/154_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/155_rowing a boat.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/156_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/157_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/158_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/159_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/160_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/161_rowing a boat.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/162_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/163_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/164_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/165_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/166_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/167_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/168_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/169_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/170_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/171_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/172_rowing a boat.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/173_rowing a boat.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/174_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/175_rowing a boat.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/176_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/177_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/178_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/179_rowing a boat.jpg; Answer: Calm and Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/180_rowing a boat.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/181_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/182_rowing a boat.jpg; Answer: Tense
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/183_rowing a boat.jpg; Answer: Tranquility
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/184_rowing a boat.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/185_rowing a boat.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_running.jpg; Answer: Calm
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_running.jpg; Answer: Tranquil
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_running.jpg; image is one of determination and focus. 

Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_running.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_running.jpg; Answer: Energetic and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_running.jpg; Answer: Eerie/Mysterious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_running.jpg; Answer: Peaceful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_running.jpg; Answer: Motivated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_running.jpg; Answer: Motivated
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_running.jpg; Answer: Happiness
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_running.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_running.jpg; getic lifestyle.
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_running.jpg; Answer: Casual and relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_running.jpg; Answer: Energetic and Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_running.jpg; Answer: Triumph and Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_running.jpg; Answer: Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_running.jpg; Answer: Playful and Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_running.jpg; Answer: Cheerful and Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_running.jpg; Answer: Determination
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_running.jpg; Answer: Relaxed
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_running.jpg; Answer: Joyful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_running.jpg; Answer: Energetic and Competitive
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_running.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_running.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_running.jpg; Answer: Serene
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_running.jpg; Answer: Energized
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_running.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_running.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_running.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_running.jpg; Answer: Determined
